Date,Adj Close,Close,High,Low,Open,Volume
2021-02-04 00:00:00+00:00,134.35,137.39,137.40,134.59,136.30,84183100.00
2021-02-05 00:00:00+00:00,133.93,136.76,137.42,135.86,137.35,75693800.00
2021-02-08 00:00:00+00:00,134.08,136.91,136.96,134.92,136.03,71297200.00
2021-02-09 00:00:00+00:00,133.20,136.01,137.88,135.85,136.62,76774200.00
2021-02-10 00:00:00+00:00,132.59,135.39,136.99,134.40,136.48,73046600.00
2021-02-11 00:00:00+00:00,132.34,135.13,136.39,133.77,135.90,64280000.00
2021-02-12 00:00:00+00:00,132.57,135.37,135.53,133.69,134.35,60145100.00
2021-02-16 00:00:00+00:00,130.44,133.19,136.01,132.79,135.49,80576300.00
2021-02-17 00:00:00+00:00,128.13,130.84,132.22,129.47,131.25,97918500.00
2021-02-18 00:00:00+00:00,127.03,129.71,130.00,127.41,129.20,96856700.00
2021-02-19 00:00:00+00:00,127.18,129.87,130.71,128.80,130.24,87668800.00
2021-02-22 00:00:00+00:00,123.39,126.00,129.72,125.60,128.01,103916400.00
2021-02-23 00:00:00+00:00,123.26,125.86,126.71,118.39,123.76,158273000.00
2021-02-24 00:00:00+00:00,122.76,125.35,125.56,122.23,124.94,111039900.00
